LECROYWR6050A,16172,Waveform
Segments,1,SegmentSize,2502
Segment,TrigTime,TimeSinceSegment1
#1,11-Jun-2009 13:00:58,0                 
Time,Ampl
3.267591e-007,-0.109465
3.269591e-007,-0.109499
3.271591e-007,-0.10981
3.273591e-007,-0.109568
3.275591e-007,-0.108912
3.277591e-007,-0.108205
3.279591e-007,-0.109413
3.281591e-007,-0.113142
3.283591e-007,-0.114799
3.285591e-007,-0.112003
3.287591e-007,-0.11019
3.289591e-007,-0.11271
3.291591e-007,-0.114696
3.293591e-007,-0.1124
3.295591e-007,-0.109845
3.297591e-007,-0.110483
3.299591e-007,-0.111088
3.301591e-007,-0.109724
3.303591e-007,-0.109776
3.305591e-007,-0.111416
3.307591e-007,-0.111001
3.309591e-007,-0.10931
3.311591e-007,-0.109948
3.313591e-007,-0.112434
3.315591e-007,-0.114109
3.317591e-007,-0.113884
3.319591e-007,-0.11221
3.321591e-007,-0.11057
3.323591e-007,-0.110069
3.325591e-007,-0.110294
3.327591e-007,-0.110466
3.329591e-007,-0.109845
3.331591e-007,-0.108584
3.333591e-007,-0.108533
3.335591e-007,-0.109931
3.337591e-007,-0.11095
3.339591e-007,-0.111381
3.341591e-007,-0.11202
3.343591e-007,-0.11202
3.345591e-007,-0.111174
3.347591e-007,-0.110932
3.349591e-007,-0.111951
3.351591e-007,-0.112745
3.353591e-007,-0.110501
3.355591e-007,-0.105339
3.357591e-007,-0.103181
3.359591e-007,-0.107549
3.361591e-007,-0.112365
3.363591e-007,-0.112382
3.365591e-007,-0.110794
3.367591e-007,-0.110328
3.369591e-007,-0.109033
3.371591e-007,-0.107048
3.373591e-007,-0.107721
3.375591e-007,-0.111554
3.377591e-007,-0.114022
3.379591e-007,-0.111795
3.381591e-007,-0.108274
3.383591e-007,-0.108136
3.385591e-007,-0.109896
3.387591e-007,-0.110294
3.389591e-007,-0.109966
3.391591e-007,-0.110691
3.393591e-007,-0.111502
3.395591e-007,-0.110017
3.397591e-007,-0.107462
3.399591e-007,-0.108205
3.401591e-007,-0.11183
3.403591e-007,-0.113142
3.405591e-007,-0.11126
3.407591e-007,-0.109482
3.409591e-007,-0.108498
3.411591e-007,-0.107048
3.413591e-007,-0.105581
3.415591e-007,-0.105805
3.417591e-007,-0.10924
3.419591e-007,-0.114851
3.421591e-007,-0.117924
3.423591e-007,-0.115559
3.425591e-007,-0.111398
3.427591e-007,-0.11038
3.429591e-007,-0.111416
3.431591e-007,-0.110794
3.433591e-007,-0.109275
3.435591e-007,-0.109171
3.437591e-007,-0.109016
3.439591e-007,-0.107341
3.441591e-007,-0.106288
3.443591e-007,-0.108153
3.445591e-007,-0.111813
3.447591e-007,-0.113159
3.449591e-007,-0.109568
3.451591e-007,-0.104545
3.453591e-007,-0.103716
3.455591e-007,-0.107169
3.457591e-007,-0.111174
3.459591e-007,-0.113539
3.461591e-007,-0.113332
3.463591e-007,-0.110794
3.465591e-007,-0.109396
3.467591e-007,-0.111312
3.469591e-007,-0.114074
3.471591e-007,-0.114713
3.473591e-007,-0.112072
3.475591e-007,-0.107497
3.477591e-007,-0.105494
3.479591e-007,-0.108153
3.481591e-007,-0.112037
3.483591e-007,-0.113418
3.485591e-007,-0.111968
3.487591e-007,-0.110311
3.489591e-007,-0.110155
3.491591e-007,-0.109689
3.493591e-007,-0.107825
3.495591e-007,-0.106064
3.497591e-007,-0.104907
3.499591e-007,-0.104994
3.501591e-007,-0.107583
3.503591e-007,-0.110121
3.505591e-007,-0.109482
3.507591e-007,-0.107635
3.509591e-007,-0.107083
3.511591e-007,-0.107255
3.513591e-007,-0.1076
3.515591e-007,-0.107739
3.517591e-007,-0.107566
3.519591e-007,-0.108602
3.521591e-007,-0.109361
3.523591e-007,-0.10634
3.525591e-007,-0.103198
3.527591e-007,-0.105943
3.529591e-007,-0.110276
3.531591e-007,-0.10874
3.533591e-007,-0.104338
3.535591e-007,-0.104372
3.537591e-007,-0.108239
3.539591e-007,-0.110449
3.541591e-007,-0.109879
3.543591e-007,-0.108653
3.545591e-007,-0.106944
3.547591e-007,-0.104752
3.549591e-007,-0.103802
3.551591e-007,-0.104372
3.553591e-007,-0.104976
3.555591e-007,-0.105218
3.557591e-007,-0.105563
3.559591e-007,-0.106081
3.561591e-007,-0.106806
3.563591e-007,-0.1071
3.565591e-007,-0.105822
3.567591e-007,-0.104096
3.569591e-007,-0.103992
3.571591e-007,-0.10546
3.573591e-007,-0.107324
3.575591e-007,-0.108757
3.577591e-007,-0.109534
3.579591e-007,-0.110518
3.581591e-007,-0.112175
3.583591e-007,-0.11259
3.585591e-007,-0.110673
3.587591e-007,-0.108636
3.589591e-007,-0.108895
3.591591e-007,-0.111588
3.593591e-007,-0.114678
3.595591e-007,-0.116008
3.597591e-007,-0.115283
3.599591e-007,-0.113694
3.601591e-007,-0.113556
3.603591e-007,-0.116612
3.605591e-007,-0.120617
3.607591e-007,-0.122533
3.609591e-007,-0.122395
3.611591e-007,-0.120893
3.613591e-007,-0.119892
3.615591e-007,-0.121843
3.617591e-007,-0.124191
3.619591e-007,-0.124381
3.621591e-007,-0.127212
3.623591e-007,-0.133772
3.625591e-007,-0.136292
3.627591e-007,-0.133358
3.629591e-007,-0.132132
3.631591e-007,-0.134566
3.633591e-007,-0.136482
3.635591e-007,-0.135947
3.637591e-007,-0.134342
3.639591e-007,-0.133962
3.641591e-007,-0.135015
3.643591e-007,-0.135844
3.645591e-007,-0.137207
3.647591e-007,-0.140591
3.649591e-007,-0.14375
3.651591e-007,-0.143785
3.653591e-007,-0.141679
3.655591e-007,-0.140798
3.657591e-007,-0.143405
3.659591e-007,-0.147669
3.661591e-007,-0.149361
3.663591e-007,-0.148032
3.665591e-007,-0.147721
3.667591e-007,-0.150656
3.669591e-007,-0.154419
3.671591e-007,-0.156094
3.673591e-007,-0.157837
3.675591e-007,-0.163413
3.677591e-007,-0.169059
3.679591e-007,-0.16804
3.681591e-007,-0.163034
3.683591e-007,-0.16186
3.685591e-007,-0.165019
3.687591e-007,-0.167608
3.689591e-007,-0.167971
3.691591e-007,-0.168592
3.693591e-007,-0.171821
3.695591e-007,-0.175809
3.697591e-007,-0.176465
3.699591e-007,-0.174082
3.701591e-007,-0.172235
3.703591e-007,-0.171821
3.705591e-007,-0.172183
3.707591e-007,-0.173409
3.709591e-007,-0.174911
3.711591e-007,-0.176378
3.713591e-007,-0.17807
3.715591e-007,-0.179296
3.717591e-007,-0.18009
3.719591e-007,-0.18154
3.721591e-007,-0.183767
3.723591e-007,-0.185459
3.725591e-007,-0.184406
3.727591e-007,-0.180573
3.729591e-007,-0.178139
3.731591e-007,-0.180194
3.733591e-007,-0.184389
3.735591e-007,-0.187548
3.737591e-007,-0.188653
3.739591e-007,-0.187824
3.741591e-007,-0.187444
3.743591e-007,-0.190016
3.745591e-007,-0.194004
3.747591e-007,-0.196421
3.749591e-007,-0.19725
3.751591e-007,-0.198079
3.753591e-007,-0.198907
3.755591e-007,-0.198631
3.757591e-007,-0.198562
3.759591e-007,-0.201721
3.761591e-007,-0.206089
3.763591e-007,-0.206883
3.765591e-007,-0.206123
3.767591e-007,-0.208747
3.769591e-007,-0.21151
3.771591e-007,-0.208644
3.773591e-007,-0.203896
3.775591e-007,-0.204621
3.777591e-007,-0.208609
3.779591e-007,-0.20892
3.781591e-007,-0.206693
3.783591e-007,-0.207453
3.785591e-007,-0.210629
3.787591e-007,-0.212494
3.789591e-007,-0.213098
3.791591e-007,-0.213598
3.793591e-007,-0.212891
3.795591e-007,-0.211026
3.797591e-007,-0.210698
3.799591e-007,-0.212891
3.801591e-007,-0.215307
3.803591e-007,-0.216481
3.805591e-007,-0.217258
3.807591e-007,-0.217569
3.809591e-007,-0.216378
3.811591e-007,-0.215238
3.813591e-007,-0.216361
3.815591e-007,-0.219468
3.817591e-007,-0.2233
3.819591e-007,-0.225786
3.821591e-007,-0.224492
3.823591e-007,-0.221488
3.825591e-007,-0.221591
3.827591e-007,-0.22425
3.829591e-007,-0.225441
3.831591e-007,-0.223922
3.833591e-007,-0.220866
3.835591e-007,-0.218501
3.837591e-007,-0.219779
3.839591e-007,-0.224595
3.841591e-007,-0.228635
3.843591e-007,-0.22841
3.845591e-007,-0.22482
3.847591e-007,-0.220866
3.849591e-007,-0.218329
3.851591e-007,-0.217362
3.853591e-007,-0.217932
3.855591e-007,-0.219537
3.857591e-007,-0.220159
3.859591e-007,-0.218795
3.861591e-007,-0.21788
3.863591e-007,-0.218743
3.865591e-007,-0.218812
3.867591e-007,-0.217362
3.869591e-007,-0.217604
3.871591e-007,-0.22097
3.873591e-007,-0.223749
3.875591e-007,-0.221591
3.877591e-007,-0.216585
3.879591e-007,-0.21403
3.881591e-007,-0.213926
3.883591e-007,-0.213754
3.885591e-007,-0.214945
3.887591e-007,-0.217759
3.889591e-007,-0.218242
3.891591e-007,-0.215446
3.893591e-007,-0.212321
3.895591e-007,-0.209628
3.897591e-007,-0.206935
3.899591e-007,-0.206192
3.901591e-007,-0.208247
3.903591e-007,-0.210128
3.905591e-007,-0.209593
3.907591e-007,-0.208592
3.909591e-007,-0.20892
3.911591e-007,-0.209455
3.913591e-007,-0.209852
3.915591e-007,-0.21075
3.917591e-007,-0.211026
3.919591e-007,-0.210525
3.921591e-007,-0.211199
3.923591e-007,-0.21239
3.925591e-007,-0.21163
3.927591e-007,-0.209403
3.929591e-007,-0.207677
3.931591e-007,-0.206917
3.933591e-007,-0.206244
3.935591e-007,-0.20545
3.937591e-007,-0.206451
3.939591e-007,-0.208765
3.941591e-007,-0.207125
3.943591e-007,-0.201359
3.945591e-007,-0.19889
3.947591e-007,-0.200979
3.949591e-007,-0.201738
3.951591e-007,-0.200461
3.953591e-007,-0.200513
3.955591e-007,-0.201756
3.957591e-007,-0.202619
3.959591e-007,-0.20324
3.961591e-007,-0.203862
3.963591e-007,-0.202981
3.965591e-007,-0.200461
3.967591e-007,-0.200323
3.969591e-007,-0.204121
3.971591e-007,-0.206002
3.973591e-007,-0.202153
3.975591e-007,-0.19775
3.977591e-007,-0.198441
3.979591e-007,-0.201704
3.981591e-007,-0.202101
3.983591e-007,-0.199304
3.985591e-007,-0.196922
3.987591e-007,-0.196784
3.989591e-007,-0.197474
3.991591e-007,-0.197733
3.993591e-007,-0.19794
3.995591e-007,-0.198199
3.997591e-007,-0.197457
3.999591e-007,-0.196076
4.001591e-007,-0.195558
4.003591e-007,-0.195748
4.005591e-007,-0.196024
4.007591e-007,-0.196749
4.009591e-007,-0.197595
4.011591e-007,-0.19744
4.013591e-007,-0.195834
4.015591e-007,-0.193607
4.017591e-007,-0.192226
4.019591e-007,-0.191846
4.021591e-007,-0.191449
4.023591e-007,-0.191311
4.025591e-007,-0.192243
4.027591e-007,-0.193314
4.029591e-007,-0.193055
4.031591e-007,-0.191346
4.033591e-007,-0.189153
4.035591e-007,-0.187789
4.037591e-007,-0.187651
4.039591e-007,-0.18848
4.041591e-007,-0.190224
4.043591e-007,-0.191587
4.045591e-007,-0.191639
4.047591e-007,-0.192105
4.049591e-007,-0.193176
4.051591e-007,-0.192416
4.053591e-007,-0.190293
4.055591e-007,-0.18936
4.057591e-007,-0.189792
4.059591e-007,-0.190085
4.061591e-007,-0.18848
4.063591e-007,-0.184924
4.065591e-007,-0.182783
4.067591e-007,-0.184475
4.069591e-007,-0.187168
4.071591e-007,-0.187859
4.073591e-007,-0.187807
4.075591e-007,-0.188411
4.077591e-007,-0.188549
4.079591e-007,-0.187168
4.081591e-007,-0.185821
4.083591e-007,-0.187392
4.085591e-007,-0.190828
4.087591e-007,-0.190862
4.089591e-007,-0.185718
4.091591e-007,-0.180004
4.093591e-007,-0.178812
4.095591e-007,-0.182714
4.097591e-007,-0.187323
4.099591e-007,-0.188342
4.101591e-007,-0.186805
4.103591e-007,-0.185683
4.105591e-007,-0.184665
4.107591e-007,-0.183629
4.109591e-007,-0.183612
4.111591e-007,-0.182887
4.113591e-007,-0.180763
4.115591e-007,-0.181143
4.117591e-007,-0.184544
4.119591e-007,-0.185994
4.121591e-007,-0.18444
4.123591e-007,-0.183991
4.125591e-007,-0.185649
4.127591e-007,-0.186029
4.129591e-007,-0.183249
4.131591e-007,-0.180038
4.133591e-007,-0.180539
4.135591e-007,-0.185269
4.137591e-007,-0.189378
4.139591e-007,-0.187392
4.141591e-007,-0.181247
4.143591e-007,-0.178623
4.145591e-007,-0.181834
4.147591e-007,-0.184354
4.149591e-007,-0.181626
4.151591e-007,-0.178225
4.153591e-007,-0.178812
4.155591e-007,-0.180004
4.157591e-007,-0.178087
4.159591e-007,-0.176326
4.161591e-007,-0.177742
4.163591e-007,-0.179175
4.165591e-007,-0.178433
4.167591e-007,-0.178467
4.169591e-007,-0.179727
4.171591e-007,-0.17864
4.173591e-007,-0.176119
4.175591e-007,-0.176827
4.177591e-007,-0.181229
4.179591e-007,-0.185424
4.181591e-007,-0.18501
4.183591e-007,-0.178415
4.185591e-007,-0.171182
4.187591e-007,-0.170906
4.189591e-007,-0.175273
4.191591e-007,-0.175981
4.193591e-007,-0.172891
4.195591e-007,-0.171821
4.197591e-007,-0.173633
4.199591e-007,-0.174721
4.201591e-007,-0.173927
4.203591e-007,-0.173357
4.205591e-007,-0.173633
4.207591e-007,-0.172529
4.209591e-007,-0.169352
4.211591e-007,-0.166037
4.213591e-007,-0.163206
4.215591e-007,-0.16022
4.217591e-007,-0.157561
4.219591e-007,-0.155835
4.221591e-007,-0.155058
4.223591e-007,-0.155386
4.225591e-007,-0.156974
4.227591e-007,-0.158925
4.229591e-007,-0.1587
4.231591e-007,-0.155041
4.233591e-007,-0.151174
4.235591e-007,-0.151174
4.237591e-007,-0.15359
4.239591e-007,-0.153124
4.241591e-007,-0.148912
4.243591e-007,-0.145977
4.245591e-007,-0.147807
4.247591e-007,-0.151467
4.249591e-007,-0.152088
4.251591e-007,-0.149689
4.253591e-007,-0.147307
4.255591e-007,-0.14577
4.257591e-007,-0.145442
4.259591e-007,-0.146616
4.261591e-007,-0.146858
4.263591e-007,-0.144182
4.265591e-007,-0.140332
4.267591e-007,-0.137708
4.269591e-007,-0.136361
4.271591e-007,-0.135291
4.273591e-007,-0.135015
4.275591e-007,-0.13631
4.277591e-007,-0.137518
4.279591e-007,-0.13719
4.281591e-007,-0.136689
4.283591e-007,-0.136897
4.285591e-007,-0.136983
4.287591e-007,-0.13681
4.289591e-007,-0.136344
4.291591e-007,-0.136033
4.293591e-007,-0.13757
4.295591e-007,-0.139831
4.297591e-007,-0.138968
4.299591e-007,-0.135636
4.301591e-007,-0.134342
4.303591e-007,-0.136033
4.305591e-007,-0.137846
4.307591e-007,-0.13826
4.309591e-007,-0.138191
4.311591e-007,-0.137656
4.313591e-007,-0.135257
4.315591e-007,-0.132253
4.317591e-007,-0.131735
4.319591e-007,-0.133271
4.321591e-007,-0.13391
4.323591e-007,-0.133358
4.325591e-007,-0.133755
4.327591e-007,-0.135895
4.329591e-007,-0.138381
4.331591e-007,-0.13921
4.333591e-007,-0.137622
4.335591e-007,-0.134601
4.337591e-007,-0.131683
4.339591e-007,-0.130164
4.341591e-007,-0.130682
4.343591e-007,-0.131545
4.345591e-007,-0.130302
4.347591e-007,-0.127453
4.349591e-007,-0.125071
4.351591e-007,-0.124398
4.353591e-007,-0.125934
4.355591e-007,-0.128248
4.357591e-007,-0.129456
4.359591e-007,-0.129646
4.361591e-007,-0.128317
4.363591e-007,-0.125071
4.365591e-007,-0.122516
4.367591e-007,-0.12167
4.369591e-007,-0.120375
4.371591e-007,-0.119012
4.373591e-007,-0.11965
4.375591e-007,-0.121877
4.377591e-007,-0.123707
4.379591e-007,-0.123552
4.381591e-007,-0.121705
4.383591e-007,-0.120047
4.385591e-007,-0.118925
4.387591e-007,-0.118148
4.389591e-007,-0.119253
4.391591e-007,-0.121946
4.393591e-007,-0.123086
4.395591e-007,-0.121549
4.397591e-007,-0.11946
4.399591e-007,-0.119253
4.401591e-007,-0.120842
4.403591e-007,-0.121567
4.405591e-007,-0.120583
4.407591e-007,-0.120289
4.409591e-007,-0.121014
4.411591e-007,-0.121757
4.413591e-007,-0.123794
4.415591e-007,-0.126038
4.417591e-007,-0.12495
4.419591e-007,-0.122292
4.421591e-007,-0.122085
4.423591e-007,-0.123103
4.425591e-007,-0.122551
4.427591e-007,-0.121204
4.429591e-007,-0.120997
4.431591e-007,-0.122257
4.433591e-007,-0.123586
4.435591e-007,-0.124001
4.437591e-007,-0.124432
4.439591e-007,-0.125347
4.441591e-007,-0.125468
4.443591e-007,-0.125123
4.445591e-007,-0.125952
4.447591e-007,-0.127453
4.449591e-007,-0.127125
4.451591e-007,-0.124277
4.453591e-007,-0.122361
4.455591e-007,-0.124173
4.457591e-007,-0.126849
4.459591e-007,-0.127436
4.461591e-007,-0.128058
4.463591e-007,-0.129957
4.465591e-007,-0.130923
4.467591e-007,-0.130423
4.469591e-007,-0.129456
4.471591e-007,-0.128144
4.473591e-007,-0.126262
4.475591e-007,-0.124053
4.477591e-007,-0.1235
4.479591e-007,-0.125969
4.481591e-007,-0.127609
4.483591e-007,-0.125606
4.485591e-007,-0.12495
4.487591e-007,-0.129007
4.489591e-007,-0.132702
4.491591e-007,-0.131735
4.493591e-007,-0.128282
4.495591e-007,-0.125813
4.497591e-007,-0.125641
4.499591e-007,-0.127661
4.501591e-007,-0.130854
4.503591e-007,-0.132943
4.505591e-007,-0.131528
4.507591e-007,-0.128835
4.509591e-007,-0.129387
4.511591e-007,-0.131666
4.513591e-007,-0.131113
4.515591e-007,-0.128921
4.517591e-007,-0.12823
4.519591e-007,-0.127902
4.521591e-007,-0.126521
4.523591e-007,-0.125537
4.525591e-007,-0.126469
4.527591e-007,-0.129111
4.529591e-007,-0.130544
4.531591e-007,-0.128558
4.533591e-007,-0.126936
4.535591e-007,-0.129594
4.537591e-007,-0.132615
4.539591e-007,-0.131286
4.541591e-007,-0.128213
4.543591e-007,-0.128179
4.545591e-007,-0.130147
4.547591e-007,-0.129663
4.549591e-007,-0.127281
4.551591e-007,-0.126677
4.553591e-007,-0.126694
4.555591e-007,-0.125882
4.557591e-007,-0.127246
4.559591e-007,-0.130889
4.561591e-007,-0.132477
4.563591e-007,-0.131027
4.565591e-007,-0.128696
4.567591e-007,-0.126038
4.569591e-007,-0.124312
4.571591e-007,-0.126418
4.573591e-007,-0.131338
4.575591e-007,-0.134048
4.577591e-007,-0.132512
4.579591e-007,-0.130078
4.581591e-007,-0.13025
4.583591e-007,-0.131476
4.585591e-007,-0.130509
4.587591e-007,-0.128386
4.589591e-007,-0.12842
4.591591e-007,-0.131096
4.593591e-007,-0.133703
4.595591e-007,-0.133254
4.597591e-007,-0.130285
4.599591e-007,-0.127747
4.601591e-007,-0.126072
4.603591e-007,-0.125641
4.605591e-007,-0.128783
4.607591e-007,-0.133237
4.609591e-007,-0.13284
4.611591e-007,-0.127402
4.613591e-007,-0.122447
4.615591e-007,-0.121411
4.617591e-007,-0.123379
4.619591e-007,-0.125969
4.621591e-007,-0.127868
4.623591e-007,-0.128109
4.625591e-007,-0.126659
4.627591e-007,-0.12659
4.629591e-007,-0.129059
4.631591e-007,-0.129007
4.633591e-007,-0.124881
4.635591e-007,-0.122689
4.637591e-007,-0.124191
4.639591e-007,-0.124225
4.641591e-007,-0.121256
4.643591e-007,-0.119202
4.645591e-007,-0.120755
4.647591e-007,-0.123794
4.649591e-007,-0.123017
4.651591e-007,-0.117838
4.653591e-007,-0.115334
4.655591e-007,-0.119788
4.657591e-007,-0.126366
4.659591e-007,-0.128489
4.661591e-007,-0.125485
4.663591e-007,-0.122309
4.665591e-007,-0.123552
4.667591e-007,-0.126746
4.669591e-007,-0.126072
4.671591e-007,-0.122205
4.673591e-007,-0.120151
4.675591e-007,-0.121308
4.677591e-007,-0.124208
4.679591e-007,-0.126867
4.681591e-007,-0.12678
4.683591e-007,-0.124709
4.685591e-007,-0.124519
4.687591e-007,-0.125848
4.689591e-007,-0.124812
4.691591e-007,-0.122015
4.693591e-007,-0.122637
4.695591e-007,-0.127816
4.697591e-007,-0.131096
4.699591e-007,-0.128627
4.701591e-007,-0.125848
